Transaction_ID,ATM_ID,City,Transaction_Date,Transaction_Type,Amount_INR,Response_Code,Location_Type,Weekday,Remaining_Cash,Refill_Required,ATM_Status
TXN01191,ATM_BAN_006,Bangalore,01-04-2025 05:13,Cash Deposit,5000,0,Semi-Urban,Tuesday,72920,Yes,Active
TXN01192,ATM_PUN_010,Pune,12-01-2024 08:43,PIN Change,10000,55,Semi-Urban,Friday,246160,No,Down
TXN01193,ATM_KOL_003,Kolkata,17-05-2024 21:14,Cash Withdrawal,500,0,Rural,Friday,467837,No,Active
TXN01194,ATM_BAN_014,Bangalore,06-03-2024 11:26,Cash Deposit,15000,0,Semi-Urban,Wednesday,413106,No,Active
TXN01195,ATM_CHE_009,Chennai,19-03-2024 03:42,Cash Deposit,5000,0,Rural,Tuesday,140056,No,Active
TXN01196,ATM_HYD_004,Hyderabad,18-11-2024 06:05,PIN Change,20000,0,Rural,Monday,439042,No,Down
TXN01197,ATM_CHE_014,Chennai,05-01-2025 10:53,Cash Withdrawal,500,55,Urban,Sunday,400858,No,Active
TXN01198,ATM_BAN_010,Bangalore,14-01-2024 13:30,Mini Statement,1000,51,Rural,Sunday,346785,No,Active
TXN01199,ATM_MUM_001,Mumbai,10-07-2024 00:54,PIN Change,5000,0,Urban,Wednesday,391311,No,Active
TXN01200,ATM_HYD_015,Hyderabad,23-08-2024 07:57,Cash Withdrawal,1000,0,Rural,Friday,197962,No,Active
TXN01201,ATM_DEL_004,Delhi,28-03-2025 17:52,Fund Transfer,1000,0,Rural,Friday,485805,No,Active
TXN01202,ATM_KOL_008,Kolkata,05-02-2024 05:27,Cash Deposit,5000,0,Rural,Monday,438650,No,Active
TXN01203,ATM_HYD_005,Hyderabad,14-09-2024 04:38,Cash Deposit,5000,0,Rural,Saturday,136592,No,Active
TXN01204,ATM_MUM_015,Mumbai,28-03-2024 16:19,Balance Inquiry,500,0,Semi-Urban,Thursday,93263,Yes,Down
TXN01205,ATM_KOL_007,Kolkata,15-03-2024 03:04,Cash Withdrawal,5000,0,Semi-Urban,Friday,483973,No,Active
TXN01206,ATM_PUN_010,Pune,30-03-2024 12:45,Mini Statement,20000,0,Urban,Saturday,412379,No,Active
TXN01207,ATM_KOL_012,Kolkata,09-02-2024 19:28,Cash Withdrawal,1000,0,Urban,Friday,291946,No,Active
TXN01208,ATM_HYD_006,Hyderabad,05-10-2024 01:55,PIN Change,500,51,Urban,Saturday,405267,No,Active
TXN01209,ATM_KOL_010,Kolkata,04-10-2024 11:58,Cash Deposit,500,0,Rural,Friday,424224,No,Active
TXN01210,ATM_DEL_003,Delhi,12-12-2024 21:00,Mini Statement,15000,0,Rural,Thursday,234164,No,Down
TXN01211,ATM_PUN_006,Pune,17-08-2024 12:35,Cash Withdrawal,500,51,Semi-Urban,Saturday,303699,No,Active
TXN01212,ATM_BAN_007,Bangalore,14-05-2024 10:02,Mini Statement,20000,51,Rural,Tuesday,496253,No,Active
TXN01213,ATM_HYD_002,Hyderabad,19-04-2024 00:14,Cash Withdrawal,10000,96,Rural,Friday,226706,No,Active
TXN01214,ATM_MUM_002,Mumbai,26-03-2025 19:08,Balance Inquiry,2000,0,Rural,Wednesday,57348,Yes,Active
TXN01215,ATM_MUM_008,Mumbai,14-12-2024 02:46,PIN Change,10000,0,Semi-Urban,Saturday,468052,No,Active
TXN01216,ATM_HYD_005,Hyderabad,26-10-2024 01:01,Balance Inquiry,2000,0,Rural,Saturday,163045,No,Active
TXN01217,ATM_DEL_013,Delhi,24-03-2025 04:26,Mini Statement,20000,0,Semi-Urban,Monday,434579,No,Active
TXN01218,ATM_MUM_010,Mumbai,15-06-2024 02:38,PIN Change,1000,0,Rural,Saturday,410221,No,Active
TXN01219,ATM_BAN_008,Bangalore,24-01-2025 20:27,Cash Withdrawal,10000,0,Urban,Friday,366207,No,Down
TXN01220,ATM_PUN_003,Pune,04-02-2024 22:58,Cash Deposit,15000,0,Rural,Sunday,409250,No,Active
TXN01221,ATM_DEL_007,Delhi,29-07-2024 21:51,PIN Change,500,0,Semi-Urban,Monday,465932,No,Down
TXN01222,ATM_CHE_014,Chennai,07-03-2025 11:53,Balance Inquiry,500,0,Semi-Urban,Friday,335274,No,Active
TXN01223,ATM_DEL_003,Delhi,17-07-2024 13:24,Cash Deposit,15000,0,Semi-Urban,Wednesday,417482,No,Active
TXN01224,ATM_BAN_015,Bangalore,08-04-2025 15:23,Mini Statement,500,0,Rural,Tuesday,460928,No,Active
TXN01225,ATM_PUN_001,Pune,19-03-2024 05:22,Cash Deposit,500,0,Urban,Tuesday,108403,No,Active
TXN01226,ATM_KOL_011,Kolkata,02-05-2025 00:51,Cash Deposit,15000,51,Rural,Friday,92871,Yes,Active
TXN01227,ATM_KOL_009,Kolkata,27-03-2025 13:50,Fund Transfer,5000,0,Urban,Thursday,409410,No,Active
TXN01228,ATM_PUN_003,Pune,17-10-2024 18:37,PIN Change,500,0,Semi-Urban,Thursday,156607,No,Active
TXN01229,ATM_PUN_015,Pune,15-05-2025 10:22,Cash Withdrawal,500,0,Rural,Thursday,238612,No,Active
TXN01230,ATM_MUM_010,Mumbai,27-01-2025 04:34,PIN Change,15000,51,Rural,Monday,246262,No,Down
TXN01231,ATM_BAN_005,Bangalore,07-01-2024 06:59,Balance Inquiry,1000,0,Rural,Sunday,50264,Yes,Down
TXN01232,ATM_PUN_005,Pune,01-02-2025 13:48,Fund Transfer,15000,0,Urban,Saturday,141632,No,Down
TXN01233,ATM_HYD_003,Hyderabad,25-09-2024 15:22,PIN Change,2000,96,Urban,Wednesday,328565,No,Active
TXN01234,ATM_MUM_008,Mumbai,15-12-2024 15:33,Mini Statement,15000,0,Rural,Sunday,202649,No,Active
TXN01235,ATM_CHE_014,Chennai,09-11-2024 11:12,Cash Withdrawal,2000,0,Rural,Saturday,132329,No,Active
TXN01236,ATM_KOL_001,Kolkata,08-08-2024 00:11,PIN Change,20000,0,Urban,Thursday,300201,No,Down
TXN01237,ATM_CHE_013,Chennai,12-04-2024 00:05,Balance Inquiry,10000,0,Semi-Urban,Friday,495660,No,Down
TXN01238,ATM_PUN_010,Pune,07-11-2024 11:43,PIN Change,15000,0,Urban,Thursday,355374,No,Active
TXN01239,ATM_DEL_012,Delhi,20-07-2024 20:35,Cash Withdrawal,20000,55,Semi-Urban,Saturday,159277,No,Active
TXN01240,ATM_CHE_007,Chennai,29-03-2024 19:18,Cash Withdrawal,15000,0,Rural,Friday,414472,No,Active
TXN01241,ATM_KOL_003,Kolkata,11-04-2024 01:51,Balance Inquiry,15000,0,Rural,Thursday,481117,No,Down
TXN01242,ATM_KOL_005,Kolkata,29-06-2024 17:50,Fund Transfer,10000,0,Semi-Urban,Saturday,314825,No,Active
TXN01243,ATM_PUN_004,Pune,23-03-2025 02:38,Cash Deposit,10000,0,Semi-Urban,Sunday,144924,No,Active
TXN01244,ATM_CHE_001,Chennai,24-07-2024 14:42,Cash Withdrawal,500,51,Rural,Wednesday,430367,No,Active
TXN01245,ATM_HYD_008,Hyderabad,17-03-2024 07:58,Cash Withdrawal,500,55,Urban,Sunday,436437,No,Active
TXN01246,ATM_DEL_005,Delhi,26-02-2024 11:07,PIN Change,2000,51,Semi-Urban,Monday,210298,No,Active
TXN01247,ATM_KOL_011,Kolkata,15-04-2024 14:03,PIN Change,5000,0,Urban,Monday,401474,No,Active
TXN01248,ATM_DEL_001,Delhi,07-05-2025 05:47,Balance Inquiry,1000,0,Urban,Wednesday,499825,No,Active
TXN01249,ATM_MUM_006,Mumbai,15-12-2024 06:54,PIN Change,5000,0,Semi-Urban,Sunday,199613,No,Down
TXN01250,ATM_BAN_012,Bangalore,11-07-2024 10:04,Fund Transfer,5000,55,Semi-Urban,Thursday,239251,No,Down
TXN01251,ATM_MUM_004,Mumbai,27-03-2024 04:48,Cash Deposit,15000,51,Urban,Wednesday,456491,No,Active
TXN01252,ATM_BAN_009,Bangalore,23-06-2024 20:25,Mini Statement,2000,0,Urban,Sunday,293746,No,Active
TXN01253,ATM_KOL_004,Kolkata,20-11-2024 18:51,Cash Deposit,10000,0,Rural,Wednesday,116009,No,Active
TXN01254,ATM_BAN_008,Bangalore,01-04-2025 07:05,Cash Deposit,500,0,Semi-Urban,Tuesday,236978,No,Active
TXN01255,ATM_KOL_002,Kolkata,26-06-2024 21:35,Balance Inquiry,5000,0,Semi-Urban,Wednesday,489470,No,Active
TXN01256,ATM_MUM_007,Mumbai,23-10-2024 06:44,Fund Transfer,500,55,Rural,Wednesday,332264,No,Down
TXN01257,ATM_MUM_012,Mumbai,04-11-2024 07:37,Cash Deposit,5000,0,Urban,Monday,220756,No,Active
TXN01258,ATM_BAN_007,Bangalore,18-12-2024 08:27,Balance Inquiry,500,0,Rural,Wednesday,289025,No,Active
TXN01259,ATM_CHE_004,Chennai,24-10-2024 13:18,Cash Deposit,1000,51,Semi-Urban,Thursday,307995,No,Down
TXN01260,ATM_PUN_001,Pune,18-08-2024 18:37,Mini Statement,2000,51,Rural,Sunday,281971,No,Active
TXN01261,ATM_PUN_010,Pune,01-09-2024 20:51,Cash Withdrawal,500,0,Urban,Sunday,205079,No,Active
TXN01262,ATM_KOL_008,Kolkata,21-05-2024 10:07,Fund Transfer,500,55,Semi-Urban,Tuesday,217894,No,Active
TXN01263,ATM_DEL_006,Delhi,04-08-2024 05:03,Cash Withdrawal,1000,96,Rural,Sunday,227337,No,Active
TXN01264,ATM_DEL_015,Delhi,08-04-2024 04:17,Fund Transfer,500,55,Rural,Monday,296628,No,Active
TXN01265,ATM_PUN_003,Pune,16-10-2024 12:36,Cash Deposit,500,0,Urban,Wednesday,463199,No,Active
TXN01266,ATM_MUM_007,Mumbai,24-10-2024 11:12,Balance Inquiry,5000,96,Urban,Thursday,323727,No,Active
TXN01267,ATM_KOL_014,Kolkata,11-02-2025 09:20,Fund Transfer,20000,0,Semi-Urban,Tuesday,152364,No,Active
TXN01268,ATM_BAN_014,Bangalore,16-02-2025 18:57,Cash Withdrawal,5000,0,Urban,Sunday,484917,No,Active
TXN01269,ATM_CHE_007,Chennai,25-02-2024 12:00,PIN Change,15000,0,Urban,Sunday,92899,Yes,Active
TXN01270,ATM_CHE_011,Chennai,16-11-2024 15:47,Cash Deposit,1000,0,Semi-Urban,Saturday,164195,No,Active
TXN01271,ATM_CHE_015,Chennai,13-05-2024 01:16,PIN Change,1000,0,Urban,Monday,153313,No,Down
TXN01272,ATM_DEL_009,Delhi,30-04-2025 17:03,Mini Statement,2000,55,Semi-Urban,Wednesday,96903,Yes,Active
TXN01273,ATM_KOL_006,Kolkata,12-01-2024 22:52,Balance Inquiry,1000,0,Semi-Urban,Friday,175000,No,Down
TXN01274,ATM_PUN_007,Pune,06-11-2024 14:15,Cash Withdrawal,10000,96,Semi-Urban,Wednesday,74352,Yes,Active
TXN01275,ATM_DEL_010,Delhi,01-05-2024 12:36,Mini Statement,500,0,Urban,Wednesday,473847,No,Down
TXN01276,ATM_BAN_010,Bangalore,25-06-2024 21:58,Mini Statement,10000,0,Rural,Tuesday,165654,No,Active
TXN01277,ATM_DEL_007,Delhi,19-11-2024 17:52,PIN Change,10000,0,Urban,Tuesday,440944,No,Down
TXN01278,ATM_DEL_015,Delhi,15-01-2025 18:59,Fund Transfer,500,0,Rural,Wednesday,142371,No,Active
TXN01279,ATM_MUM_011,Mumbai,19-03-2024 18:13,Cash Deposit,15000,51,Semi-Urban,Tuesday,467031,No,Active
TXN01280,ATM_KOL_001,Kolkata,27-10-2024 01:34,Mini Statement,1000,0,Rural,Sunday,215931,No,Active
TXN01281,ATM_KOL_013,Kolkata,25-08-2024 20:44,Fund Transfer,2000,0,Rural,Sunday,163264,No,Active
TXN01282,ATM_CHE_013,Chennai,12-02-2025 23:39,Cash Deposit,15000,0,Rural,Wednesday,122857,No,Down
TXN01283,ATM_KOL_005,Kolkata,21-09-2024 00:35,Balance Inquiry,2000,0,Rural,Saturday,446148,No,Down
TXN01284,ATM_KOL_001,Kolkata,07-05-2024 02:28,Balance Inquiry,15000,51,Semi-Urban,Tuesday,249538,No,Active
TXN01285,ATM_DEL_005,Delhi,07-04-2025 05:50,Balance Inquiry,500,0,Urban,Monday,463796,No,Active
TXN01286,ATM_BAN_012,Bangalore,17-05-2024 19:07,Fund Transfer,15000,51,Semi-Urban,Friday,221517,No,Active
TXN01287,ATM_KOL_002,Kolkata,17-12-2024 12:34,PIN Change,5000,51,Urban,Tuesday,476844,No,Down
TXN01288,ATM_DEL_012,Delhi,28-04-2025 04:20,PIN Change,10000,55,Rural,Monday,76294,Yes,Active
TXN01289,ATM_MUM_004,Mumbai,01-07-2024 09:36,Cash Withdrawal,15000,0,Rural,Monday,153156,No,Active
TXN01290,ATM_HYD_009,Hyderabad,15-03-2024 09:25,Mini Statement,5000,96,Urban,Friday,323088,No,Down
TXN01291,ATM_DEL_009,Delhi,15-05-2025 09:33,PIN Change,1000,0,Semi-Urban,Thursday,245717,No,Active
TXN01292,ATM_KOL_007,Kolkata,24-12-2024 02:17,Mini Statement,10000,0,Urban,Tuesday,205232,No,Down
TXN01293,ATM_PUN_014,Pune,16-03-2025 04:26,Fund Transfer,500,0,Rural,Sunday,266282,No,Active
TXN01294,ATM_KOL_008,Kolkata,16-01-2025 10:36,Mini Statement,15000,0,Urban,Thursday,158450,No,Down
TXN01295,ATM_PUN_007,Pune,17-05-2024 17:26,Mini Statement,500,0,Semi-Urban,Friday,112472,No,Down
TXN01296,ATM_MUM_009,Mumbai,06-06-2024 13:02,Cash Deposit,15000,0,Semi-Urban,Thursday,447902,No,Active
TXN01297,ATM_CHE_011,Chennai,17-01-2024 15:34,Fund Transfer,5000,0,Urban,Wednesday,100621,No,Active
TXN01298,ATM_BAN_003,Bangalore,03-07-2024 01:59,Cash Withdrawal,1000,0,Semi-Urban,Wednesday,428641,No,Down
TXN01299,ATM_DEL_010,Delhi,12-03-2025 21:35,Balance Inquiry,10000,0,Semi-Urban,Wednesday,485678,No,Down
TXN01300,ATM_CHE_007,Chennai,09-04-2024 19:36,Cash Withdrawal,2000,51,Rural,Tuesday,494389,No,Active
TXN01301,ATM_KOL_012,Kolkata,09-07-2024 14:12,Cash Deposit,10000,51,Rural,Tuesday,173580,No,Down
TXN01302,ATM_MUM_009,Mumbai,23-01-2025 07:42,Mini Statement,2000,0,Urban,Thursday,450162,No,Active
TXN01303,ATM_HYD_013,Hyderabad,06-06-2024 09:00,Balance Inquiry,1000,0,Semi-Urban,Thursday,256065,No,Active
TXN01304,ATM_KOL_006,Kolkata,15-02-2025 03:28,PIN Change,2000,0,Urban,Saturday,343798,No,Active
TXN01305,ATM_DEL_014,Delhi,04-05-2024 07:57,Fund Transfer,10000,0,Urban,Saturday,495479,No,Down
TXN01306,ATM_DEL_005,Delhi,21-11-2024 21:24,Cash Withdrawal,20000,0,Semi-Urban,Thursday,484748,No,Active
TXN01307,ATM_CHE_015,Chennai,23-04-2025 01:08,Balance Inquiry,10000,0,Semi-Urban,Wednesday,160693,No,Active
TXN01308,ATM_HYD_012,Hyderabad,05-02-2025 23:09,Fund Transfer,15000,0,Rural,Wednesday,117582,No,Down
TXN01309,ATM_DEL_002,Delhi,27-04-2025 23:34,Fund Transfer,15000,0,Semi-Urban,Sunday,338731,No,Down
TXN01310,ATM_KOL_003,Kolkata,14-05-2025 11:18,Balance Inquiry,20000,0,Urban,Wednesday,55922,Yes,Down
TXN01311,ATM_PUN_001,Pune,21-08-2024 03:03,PIN Change,500,0,Semi-Urban,Wednesday,352147,No,Down
TXN01312,ATM_CHE_005,Chennai,24-01-2024 21:55,Cash Deposit,15000,96,Rural,Wednesday,255212,No,Active
TXN01313,ATM_BAN_014,Bangalore,16-11-2024 05:18,Cash Deposit,500,0,Semi-Urban,Saturday,202786,No,Down
TXN01314,ATM_MUM_015,Mumbai,22-04-2025 09:39,Cash Deposit,500,0,Urban,Tuesday,412138,No,Active
TXN01315,ATM_HYD_010,Hyderabad,10-02-2024 21:38,Balance Inquiry,5000,0,Urban,Saturday,350887,No,Active
TXN01316,ATM_KOL_007,Kolkata,23-03-2025 15:53,Cash Withdrawal,10000,0,Urban,Sunday,351963,No,Down
TXN01317,ATM_MUM_009,Mumbai,27-03-2025 14:59,Cash Deposit,1000,0,Semi-Urban,Thursday,311975,No,Down
TXN01318,ATM_BAN_004,Bangalore,06-08-2024 21:56,Cash Deposit,20000,0,Semi-Urban,Tuesday,107001,No,Down
TXN01319,ATM_CHE_003,Chennai,15-02-2024 22:00,Fund Transfer,2000,0,Semi-Urban,Thursday,481625,No,Active
TXN01320,ATM_DEL_005,Delhi,03-05-2024 01:43,Cash Withdrawal,10000,0,Urban,Friday,99187,Yes,Active
TXN01321,ATM_DEL_008,Delhi,28-04-2025 03:25,Balance Inquiry,15000,0,Rural,Monday,211169,No,Down
TXN01322,ATM_CHE_015,Chennai,17-12-2024 08:13,Mini Statement,10000,0,Urban,Tuesday,338871,No,Active
TXN01323,ATM_PUN_009,Pune,07-02-2024 06:34,Cash Deposit,15000,51,Rural,Wednesday,383910,No,Active
TXN01324,ATM_HYD_010,Hyderabad,04-07-2024 18:25,Mini Statement,500,51,Urban,Thursday,188919,No,Active
TXN01325,ATM_MUM_004,Mumbai,07-06-2024 11:00,Balance Inquiry,15000,55,Urban,Friday,377974,No,Active
TXN01326,ATM_PUN_006,Pune,13-02-2025 05:52,Mini Statement,15000,51,Rural,Thursday,480718,No,Down
TXN01327,ATM_HYD_005,Hyderabad,13-01-2025 13:46,Fund Transfer,15000,0,Urban,Monday,158672,No,Active
TXN01328,ATM_CHE_009,Chennai,06-06-2024 22:39,PIN Change,15000,0,Rural,Thursday,158525,No,Active
TXN01329,ATM_CHE_012,Chennai,20-10-2024 23:59,Fund Transfer,500,0,Urban,Sunday,485538,No,Active
TXN01330,ATM_DEL_014,Delhi,01-05-2024 23:02,Fund Transfer,20000,0,Rural,Wednesday,299003,No,Active
TXN01331,ATM_KOL_015,Kolkata,24-10-2024 12:34,Cash Withdrawal,500,0,Semi-Urban,Thursday,379643,No,Active
TXN01332,ATM_PUN_007,Pune,07-03-2024 13:19,PIN Change,1000,55,Semi-Urban,Thursday,470729,No,Down
TXN01333,ATM_BAN_003,Bangalore,29-09-2024 05:41,Cash Withdrawal,500,0,Urban,Sunday,377999,No,Active
TXN01334,ATM_DEL_004,Delhi,20-10-2024 18:46,Cash Deposit,15000,0,Rural,Sunday,339939,No,Active
TXN01335,ATM_BAN_008,Bangalore,04-02-2025 01:53,Cash Withdrawal,500,0,Urban,Tuesday,221851,No,Down
TXN01336,ATM_PUN_015,Pune,24-12-2024 20:27,Fund Transfer,10000,0,Semi-Urban,Tuesday,216733,No,Active
TXN01337,ATM_BAN_005,Bangalore,03-05-2024 20:23,Cash Withdrawal,10000,0,Urban,Friday,234813,No,Active
TXN01338,ATM_BAN_005,Bangalore,11-03-2024 05:11,Mini Statement,5000,96,Semi-Urban,Monday,250191,No,Down
TXN01339,ATM_BAN_003,Bangalore,16-03-2025 04:02,Cash Withdrawal,5000,0,Rural,Sunday,330705,No,Active
TXN01340,ATM_CHE_006,Chennai,01-05-2025 13:17,Cash Withdrawal,500,0,Rural,Thursday,465791,No,Active
TXN01341,ATM_PUN_010,Pune,14-01-2024 15:05,Mini Statement,5000,0,Semi-Urban,Sunday,173766,No,Active
TXN01342,ATM_HYD_011,Hyderabad,09-11-2024 13:44,Cash Deposit,500,0,Urban,Saturday,291906,No,Down
TXN01343,ATM_CHE_002,Chennai,05-05-2025 22:16,Fund Transfer,10000,0,Urban,Monday,391350,No,Active
TXN01344,ATM_CHE_007,Chennai,29-07-2024 20:32,Cash Deposit,15000,0,Urban,Monday,144874,No,Active
TXN01345,ATM_HYD_004,Hyderabad,05-07-2024 13:58,PIN Change,20000,55,Urban,Friday,400401,No,Active
TXN01346,ATM_KOL_014,Kolkata,09-04-2024 10:51,PIN Change,10000,0,Rural,Tuesday,56840,Yes,Active
TXN01347,ATM_HYD_010,Hyderabad,08-05-2024 06:09,Cash Deposit,10000,0,Semi-Urban,Wednesday,415468,No,Active
TXN01348,ATM_DEL_010,Delhi,09-08-2024 04:35,Mini Statement,20000,96,Urban,Friday,99224,Yes,Down
TXN01349,ATM_DEL_012,Delhi,11-08-2024 20:31,Fund Transfer,10000,96,Rural,Sunday,94013,Yes,Active
TXN01350,ATM_BAN_004,Bangalore,22-01-2024 22:33,Fund Transfer,1000,0,Rural,Monday,495759,No,Down
TXN01351,ATM_HYD_005,Hyderabad,13-02-2025 17:46,PIN Change,20000,0,Rural,Thursday,258985,No,Active
TXN01352,ATM_BAN_008,Bangalore,03-03-2025 22:39,Balance Inquiry,500,0,Urban,Monday,200731,No,Active
TXN01353,ATM_PUN_002,Pune,13-10-2024 04:53,Fund Transfer,15000,0,Semi-Urban,Sunday,430216,No,Active
TXN01354,ATM_PUN_004,Pune,09-03-2025 03:20,Cash Deposit,5000,0,Semi-Urban,Sunday,145566,No,Active
TXN01355,ATM_DEL_001,Delhi,10-01-2025 17:27,Cash Withdrawal,10000,0,Rural,Friday,202255,No,Active
TXN01356,ATM_MUM_004,Mumbai,23-01-2024 18:13,Cash Deposit,1000,0,Rural,Tuesday,184125,No,Down
TXN01357,ATM_DEL_001,Delhi,26-04-2024 08:11,Fund Transfer,5000,0,Rural,Friday,487068,No,Active
TXN01358,ATM_HYD_014,Hyderabad,22-10-2024 16:37,Cash Deposit,5000,0,Rural,Tuesday,241356,No,Down
TXN01359,ATM_MUM_014,Mumbai,27-02-2024 08:57,Fund Transfer,500,0,Urban,Tuesday,288872,No,Active
TXN01360,ATM_CHE_005,Chennai,23-07-2024 05:43,Balance Inquiry,1000,51,Semi-Urban,Tuesday,288302,No,Down
TXN01361,ATM_BAN_013,Bangalore,16-01-2024 23:46,Cash Withdrawal,10000,0,Urban,Tuesday,274908,No,Active
TXN01362,ATM_MUM_003,Mumbai,05-09-2024 10:44,PIN Change,15000,0,Rural,Thursday,328006,No,Down
TXN01363,ATM_DEL_004,Delhi,13-12-2024 01:55,Fund Transfer,2000,0,Rural,Friday,423369,No,Active
TXN01364,ATM_DEL_004,Delhi,24-11-2024 23:18,Fund Transfer,20000,96,Urban,Sunday,146012,No,Down
TXN01365,ATM_CHE_009,Chennai,14-04-2024 20:50,Fund Transfer,1000,55,Rural,Sunday,73983,Yes,Active
TXN01366,ATM_BAN_011,Bangalore,27-02-2025 18:57,Mini Statement,15000,0,Urban,Thursday,77780,Yes,Down
TXN01367,ATM_HYD_004,Hyderabad,20-11-2024 08:43,Balance Inquiry,500,0,Semi-Urban,Wednesday,239233,No,Active
TXN01368,ATM_KOL_013,Kolkata,14-05-2025 19:14,Cash Withdrawal,15000,0,Urban,Wednesday,190331,No,Down
TXN01369,ATM_PUN_008,Pune,20-03-2024 13:23,Mini Statement,15000,0,Rural,Wednesday,410709,No,Active
TXN01370,ATM_DEL_015,Delhi,27-01-2025 03:28,Cash Deposit,10000,0,Urban,Monday,91349,Yes,Active
TXN01371,ATM_BAN_012,Bangalore,26-04-2024 13:31,Cash Withdrawal,15000,0,Urban,Friday,384542,No,Down
TXN01372,ATM_PUN_004,Pune,09-04-2025 14:06,Cash Deposit,1000,0,Rural,Wednesday,197090,No,Active
TXN01373,ATM_HYD_007,Hyderabad,07-02-2025 15:50,PIN Change,10000,0,Semi-Urban,Friday,373269,No,Active
TXN01374,ATM_DEL_007,Delhi,23-12-2024 08:28,PIN Change,10000,0,Semi-Urban,Monday,382854,No,Active
TXN01375,ATM_MUM_012,Mumbai,24-03-2024 10:44,Balance Inquiry,20000,0,Urban,Sunday,356372,No,Active
TXN01376,ATM_DEL_010,Delhi,27-05-2024 03:55,Fund Transfer,500,0,Semi-Urban,Monday,405312,No,Down
TXN01377,ATM_PUN_007,Pune,13-04-2025 13:58,Cash Withdrawal,2000,0,Urban,Sunday,245000,No,Active
TXN01378,ATM_DEL_011,Delhi,15-05-2025 08:20,PIN Change,15000,0,Semi-Urban,Thursday,57714,Yes,Active
TXN01379,ATM_DEL_008,Delhi,29-12-2024 09:56,Balance Inquiry,1000,0,Urban,Sunday,422684,No,Active
TXN01380,ATM_KOL_007,Kolkata,16-05-2024 07:59,Cash Deposit,2000,55,Urban,Thursday,127696,No,Active
TXN01381,ATM_MUM_005,Mumbai,19-07-2024 11:23,Fund Transfer,5000,0,Urban,Friday,386375,No,Active
TXN01382,ATM_KOL_005,Kolkata,14-12-2024 12:37,PIN Change,15000,0,Semi-Urban,Saturday,119821,No,Active
TXN01383,ATM_HYD_015,Hyderabad,30-01-2025 10:28,Mini Statement,2000,0,Rural,Thursday,291714,No,Active
TXN01384,ATM_MUM_008,Mumbai,11-04-2024 11:35,Balance Inquiry,10000,0,Rural,Thursday,172328,No,Active
TXN01385,ATM_BAN_005,Bangalore,10-03-2025 12:00,PIN Change,20000,0,Urban,Monday,63158,Yes,Active
TXN01386,ATM_MUM_014,Mumbai,21-04-2025 18:16,Fund Transfer,500,0,Urban,Monday,469472,No,Active
TXN01387,ATM_CHE_008,Chennai,30-03-2024 21:58,Mini Statement,10000,0,Rural,Saturday,200898,No,Active
TXN01388,ATM_MUM_004,Mumbai,20-05-2024 22:07,Balance Inquiry,2000,51,Semi-Urban,Monday,186063,No,Active
TXN01389,ATM_MUM_006,Mumbai,23-11-2024 05:36,Cash Withdrawal,20000,0,Semi-Urban,Saturday,313504,No,Active
TXN01390,ATM_PUN_008,Pune,23-06-2024 09:02,Balance Inquiry,5000,0,Urban,Sunday,265820,No,Down
TXN01391,ATM_BAN_013,Bangalore,25-07-2024 18:59,Cash Withdrawal,10000,0,Urban,Thursday,54163,Yes,Active
TXN01392,ATM_PUN_013,Pune,03-03-2025 17:07,Cash Withdrawal,20000,0,Urban,Monday,127107,No,Active
TXN01393,ATM_KOL_005,Kolkata,09-06-2024 06:56,Balance Inquiry,500,0,Urban,Sunday,472871,No,Active
TXN01394,ATM_PUN_014,Pune,19-06-2024 03:23,Balance Inquiry,15000,0,Urban,Wednesday,203050,No,Active
TXN01395,ATM_BAN_014,Bangalore,13-01-2024 22:29,Cash Withdrawal,1000,0,Semi-Urban,Saturday,337094,No,Down
TXN01396,ATM_MUM_015,Mumbai,28-07-2024 23:00,Balance Inquiry,10000,55,Semi-Urban,Sunday,207823,No,Active
TXN01397,ATM_DEL_012,Delhi,17-04-2025 13:05,Fund Transfer,2000,0,Urban,Thursday,215237,No,Active
TXN01398,ATM_MUM_004,Mumbai,09-07-2024 04:09,Fund Transfer,10000,0,Rural,Tuesday,387959,No,Active
TXN01399,ATM_PUN_005,Pune,04-08-2024 18:04,Cash Deposit,1000,0,Rural,Sunday,157696,No,Down
TXN01400,ATM_HYD_002,Hyderabad,10-02-2024 15:46,Cash Withdrawal,20000,0,Rural,Saturday,298650,No,Active
TXN01401,ATM_MUM_006,Mumbai,17-06-2024 20:05,Cash Withdrawal,5000,0,Semi-Urban,Monday,146970,No,Active
TXN01402,ATM_MUM_008,Mumbai,18-05-2024 08:36,PIN Change,500,0,Semi-Urban,Saturday,478287,No,Active
TXN01403,ATM_HYD_012,Hyderabad,31-08-2024 23:35,Balance Inquiry,10000,0,Semi-Urban,Saturday,484928,No,Active
TXN01404,ATM_BAN_008,Bangalore,20-12-2024 03:47,Cash Withdrawal,15000,0,Rural,Friday,400713,No,Active
TXN01405,ATM_KOL_009,Kolkata,30-10-2024 17:47,Balance Inquiry,15000,0,Urban,Wednesday,270705,No,Active
TXN01406,ATM_BAN_010,Bangalore,07-02-2024 05:17,Balance Inquiry,500,0,Urban,Wednesday,154218,No,Active
TXN01407,ATM_DEL_009,Delhi,07-05-2024 03:51,Cash Deposit,5000,0,Urban,Tuesday,299891,No,Active
